name,address,tax_id,incorporation_date,phone,email,company_type,status,field_of_business,hosocongty_url,masothue_url,scraping_time
CÔNG TY TNHH XÂY DỰNG KIM CHỈ NAM,"Số 106/11A Đường 109, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312407584,08/08/2013,0917917258,,,,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,https://hosocongty.vn/cong-ty-tnhh-xay-dung-kim-chi-nam-com-3545.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-kim-chi-nam-mst-0312407584.html,2024-08-10 23:30:42
CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG ĐIỆN PHÚC NGÂN,"255/22/5 Sơn Kỳ, Phường Sơn Kỳ, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312407577,08/08/2013,0918426939,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-xay-dung-dien-phuc-ngan-com-3546.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-xay-dung-dien-phuc-ngan-mst-0312407577.html,2024-08-10 23:30:46
CÔNG TY TNHH XUẤT NHẬP KHẨU VN-VIVIAN,"6A/23 Tôn Thất Thuyết, phường 15, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312407552,08/08/2013,,,,,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,https://hosocongty.vn/cong-ty-tnhh-xuat-nhap-khau-vn-vivian-com-3547.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xuat-nhap-khau-vnvivian-mst-0312407552.html,2024-08-10 23:31:27
CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG XUẤT NHẬP KHẨU MAI ANH,"333/103 Trần Bình Trọng, Phường 04, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312407545,08/08/2013,0932908886,,,,"Bán buôn gạo, lúa mỳ, hạt ngũ cốc khác, bột mỳ",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-xay-dung-xuat-nhap-khau-mai-anh-com-3548.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-xay-dung-xuat-nhap-khau-mai-anh-mst-0312407545.html,2024-08-10 23:31:38
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ VẬN TẢI CÀ NA,"F4A6, Cao ốc Homyland II, 307 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312407538,08/08/2013,0903905991,,Công ty TNHH một thành viên,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-van-tai-ca-na-com-3549.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-van-tai-ca-na-mst-0312407538.html,2024-08-10 23:31:45
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SMILE,"229 Nguyễn Duy Dương, Phường 04, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312407520,08/08/2013,,,,,Dịch vụ phục vụ đồ uống,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-smile-com-3550.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-smile-mst-0312407520.html,2024-08-10 23:31:56
CÔNG TY TRÁCH NHIỆM HỮU HẠN PHÁT TRIỂN DỊCH VỤ NGỌC SANG,"35/3 Tân Chánh Hiệp 18, phường Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312407513,08/08/2013,,,,,Hoạt động viễn thông khác,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-phat-trien-dich-vu-ngoc-sang-com-3551.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-phat-trien-dich-vu-ngoc-sang-mst-0312407513.html,2024-08-10 23:32:00
CÔNG TY TNHH VIỆT PHONG THỊNH,"451/44 Nguyễn Trãi, Phường 07, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312407506,08/08/2013,01223134143,,,,"Sản xuất trang phục dệt kim, đan móc",https://hosocongty.vn/cong-ty-tnhh-viet-phong-thinh-com-3552.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-viet-phong-thinh-mst-0312407506.html,2024-08-10 23:32:03
CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI VƯƠNG THÁI,"1050/72 Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312407496,07/08/2013,0836484532,,,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-dich-vu-thuong-mai-vuong-thai-com-3553.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-thuong-mai-vuong-thai-mst-0312407496.html,2024-08-10 23:32:07
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU KHẢI LONG,"329 Hoàng Diệu, phường 06, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312407489,08/08/2013,0838269692-091962,,Công ty TNHH một thành viên,,Sản xuất thực phẩm khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-san-xuat-xuat-nhap-khau-khai-long-com-3554.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-san-xuat-xuat-nhap-khau-khai-long-mst-0312407489.html,2024-08-10 23:32:11
CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI KỸ THUẬT THẢO NGUYÊN,"66A Thân Nhân Trung, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312407739,08/08/2013,,,,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-dich-vu-thuong-mai-ky-thuat-thao-nguyen-com-3531.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-thuong-mai-ky-thuat-thao-nguyen-mst-0312407739.html,2024-08-10 23:32:15
CÔNG TY TNHH THƯƠNG MẠI VIETCOCO H & H,"Tầng 1, Tòa nhà Packsimex, 52 Đông Du, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312407721,12/08/2013,,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-vietcoco-h---h-com-3532.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-vietcoco-h-h-mst-0312407721.html,2024-08-10 23:32:19
CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT THƯƠNG MẠI DỊCH VỤ QUẢNG CÁO THIÊN PHƯỚC,"1396/56 Lê Đức Thọ, Tổ 7, Phường 13, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312407714,08/08/2013,0973870871,,,,In ấn,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-san-xuat-thuong-mai-dich-vu-quang-cao-thien-phuoc-com-3533.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-san-xuat-thuong-mai-dich-vu-quang-cao-thien-phuoc-mst-0312407714.html,2024-08-10 23:32:24
CÔNG TY TNHH DU ĐÔNG,"63/19 Nguyễn Hữu Hào, phường 09, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312407707,12/08/2013,,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-du-dong-com-3534.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-du-dong-mst-0312407707.html,2024-08-10 23:32:27
CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐẤT THANH HÀ,"210/20/1A Đường số 11, Khu phố 8, Phường Trường Thọ, Quận Thủ Đức (Hết hiệu lực), Thành phố Hồ Chí Minh, Việt Nam",0312407697,07/08/2013,0822297374,,,,Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-dat-thanh-ha-com-3535.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-dat-thanh-ha-mst-0312407697.html,2024-08-10 23:32:35
CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI VẬN TẢI XÂY DỰNG HƯNG THUẬN,"169 Trần Thủ�Độ�������������, Phường Phú Thạnh, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312407672,08/08/2013,0934984228,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-phat-trien-thuong-mai-van-tai-xay-dung-hung-thuan-com-3536.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-phat-trien-thuong-mai-van-tai-xay-dung-hung-thuan-mst-0312407672.html,2024-08-10 23:32:38
CÔNG TY TNHH  TƯ VẤN ĐẦU TƯ XÚC TIẾN DỰ ÁN VÀ THƯƠNG MẠI HYN,"44 Đặng Thị Nhu, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312407665,08/08/2013,,,,,"Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu",https://hosocongty.vn/cong-ty-tnhh-tu-van-dau-tu-xuc-tien-du-an-va-thuong-mai-hyn-com-3537.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tu-van-dau-tu-xuc-tien-du-an-va-thuong-mai-hyn-mst-0312407665.html,2024-08-10 23:32:47
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIAO NHẬN VẬN TẢI QUANG HIẾU,"382 Quốc lộ 1A, khu phố 2, Phường Tam Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312407658,08/08/2013,,,,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-giao-nhan-van-tai-quang-hieu-com-3538.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-giao-nhan-van-tai-quang-hieu-mst-0312407658.html,2024-08-10 23:32:55
CÔNG TY TNHH ĐẠT HỒNG PHÚC,"778/69 Nguyễn Kiệm, Phường 04, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",0312407640,08/08/2013,0902381189,,,,"Khai thác đá, cát, sỏi, đất sét",https://hosocongty.vn/cong-ty-tnhh-dat-hong-phuc-com-3539.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dat-hong-phuc-mst-0312407640.html,2024-08-10 23:32:58
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ VẬN TẢI THIÊN LỘC PHÁT,"Lầu 14. Phòng số 3, Cao ốc Kim Hong, Số 306-308 Đường Vườn Lài, Phường Phú Thọ Hoà, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312407633,08/08/2013,,,Công ty TNHH một thành viên,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-van-tai-thien-loc-phat-com-3540.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-van-tai-thien-loc-phat-mst-0312407633.html,2024-08-10 23:33:35
DOANH NGHIỆP TƯ NHÂN NHẠC XINH,"95 Đất Mới, Khu Phố 3, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312407626,07/08/2013,0903168685,,Doanh nghiệp tư nhân,,Hoạt động ghi âm và xuất bản âm nhạc,https://hosocongty.vn/doanh-nghiep-tu-nhan-nhac-xinh-com-3541.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-nhac-xinh-mst-0312407626.html,2024-08-10 23:33:46
CÔNG TY TNHH MỘT THÀNH VIÊN TƯ VẤN QUẢN LÝ VÀ ĐẦU TƯ SONG PHƯƠNG,"Lầu 5, Số 42- 42A Đồng Nai, Phường 15, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312407619,08/08/2013,0938 938 055,,Công ty TNHH một thành viên,,Hoạt động tư vấn quản lý,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tu-van-quan-ly-va-dau-tu-song-phuong-com-3542.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tu-van-quan-ly-va-dau-tu-song-phuong-mst-0312407619.html,2024-08-10 23:33:54
CÔNG TY TNHH GOLD ENTERTAINMENT,"12 Đường 43 P.Bình Thuận, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",0312407834,08/08/2013,0836021458-0905300,,,,Tổ chức giới thiệu và xúc tiến thương mại,https://hosocongty.vn/cong-ty-tnhh-gold-entertainment-com-3522.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-gold-entertainment-mst-0312407834.html,2024-08-10 23:34:05
CÔNG TY TNHH KIẾN TRÚC XÂY DỰNG MOONHOUSE,"F3/28Y ấp 6, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312407827,12/08/2013,0977889455,,,,Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,https://hosocongty.vn/cong-ty-tnhh-kien-truc-xay-dung-moonhouse-com-3523.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-kien-truc-xay-dung-moonhouse-mst-0312407827.html,2024-08-10 23:34:09
CÔNG TY TNHH MỘT THÀNH VIÊN THỰC PHẨM NGUYỄN TẤN,"307/35 Bàu Cát, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312407802,09/08/2013,,,Công ty TNHH một thành viên,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuc-pham-nguyen-tan-com-3524.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuc-pham-nguyen-tan-mst-0312407802.html,2024-08-10 23:34:11
CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẦU TƯ VẬN TẢI DU LỊCH DOLPHIN VIỆT NAM,"102/84 Lê Văn Thọ, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312407785,08/08/2013,,,Công ty cổ phần,,Đại lý du lịch,https://hosocongty.vn/cong-ty-co-phan-thuong-mai-dau-tu-van-tai-du-lich-dolphin-viet-nam-com-3526.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-thuong-mai-dau-tu-van-tai-du-lich-dolphin-viet-nam-mst-0312407785.html,2024-08-10 23:34:14
CÔNG TY TRÁCH NHIỆM HỮU HẠN DU LỊCH LỮ HÀNH VIỆT NAM,"Số A9 Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312407778,09/08/2013,0838945549,,,,Đại lý du lịch,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-du-lich-lu-hanh-viet-nam-com-3527.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-du-lich-lu-hanh-viet-nam-mst-0312407778.html,2024-08-10 23:34:18
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI TẤN TẤN ĐẠT,"25/36 Đường TCH 17, Khu phố 9, phường Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312407760,09/08/2013,0906387615,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-tan-tan-dat-com-3528.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-tan-tan-dat-mst-0312407760.html,2024-08-10 23:34:21
DOANH NGHIỆP TƯ NHÂN KISS CAT,"11 Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312407753,09/08/2013,01648573367,,Doanh nghiệp tư nhân,,Bán buôn đồ uống,https://hosocongty.vn/doanh-nghiep-tu-nhan-kiss-cat-com-3529.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-kiss-cat-mst-0312407753.html,2024-08-10 23:34:25
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ VÀ KHÁCH SẠN PHƯỢNG HOÀNG,"289B Ngô Chí Quốc, Phường Bình Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312407746,08/08/2013,0903181097,,Công ty TNHH một thành viên,,Dịch vụ lưu trú ngắn ngày,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-va-khach-san-phuong-hoang-com-3530.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-va-khach-san-phuong-hoang-mst-0312407746.html,2024-08-10 23:34:29
CÔNG TY TNHH MTV DV TM XD 556 BÌNH DƯƠNG,"Số 99 Nguyễn Hiền, Tổ 9, Khu phố Thắng Lợi 2, Phường Dĩ An, Thành phố Dĩ An, Tỉnh Bình Dương, Việt Nam",0312408299,08/08/2013,0915451851,,Công ty TNHH một thành viên,,"Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh",https://hosocongty.vn/cong-ty-tnhh-mtv-dv-tm-xd-556-binh-duong-com-3507.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mtv-dv-tm-xd-556-binh-duong-mst-0312408299.html,2024-08-10 23:34:33
CÔNG TY TNHH KHANG THỊNH AQUA,"Tâ�ng 6 Toa� Nha� Fimexco, 231-233 Lê Tha�nh Tôn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312408281,08/08/2013,0978336690,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-khang-thinh-aqua-com-3508.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-khang-thinh-aqua-mst-0312408281.html,2024-08-10 23:34:41
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT THƯƠNG MẠI MỸ PHẨM HOÀNG VŨ,"24/2 Đường Số 10, Phường Linh Xuân, Quận Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312408274,08/08/2013,0909964125,,Công ty TNHH một thành viên,NNT không hoạt động tại địa chỉ đã đăng ký,"Sản xuất mỹ phẩm, xà phòng, chất tẩy rửa, làm bóng và chế phẩm vệ sinh",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-my-pham-hoang-vu-com-3509.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-my-pham-hoang-vu-mst-0312408274.html,2024-08-10 23:34:44
CÔNG TY TNHH KINH DOANH VÀ ĐẦU TƯ GIẢI TRÍ UYÊN TRANG,"Số 25 đường Bà Huyện Thanh Quan, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312408242,08/08/2013,083930571-090434,,,,Giáo dục văn hoá nghệ thuật,https://hosocongty.vn/cong-ty-tnhh-kinh-doanh-va-dau-tu-giai-tri-uyen-trang-com-3510.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-kinh-doanh-va-dau-tu-giai-tri-uyen-trang-mst-0312408242.html,2024-08-10 23:34:53
CÔNG TY CỔ PHẦN XỨ SỞ THÚ CƯNG,"30 Đường Nguyễn ư Dĩ, Phường Thảo Điền, Quận 2 (Hết hiệu lực), Thành phố Hồ Chí Minh, Việt Nam",0312408235,08/08/2013,,,Công ty cổ phần,,"Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống",https://hosocongty.vn/cong-ty-co-phan-xu-so-thu-cung-com-3511.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-xu-so-thu-cung-mst-0312408235.html,2024-08-10 23:35:01
CÔNG TY TNHH LMP VINA,"10/8A Đường số 2, Phường 10, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312408228,08/08/2013,,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-lmp-vina-com-3512.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-lmp-vina-mst-0312408228.html,2024-08-10 23:35:05
CÔNG TY TNHH ĐẦU TƯ SẢN XUẤT THƯƠNG MẠI DỊCH VỤ NGUYỄN DUY,"122/20/10 đường số 11, tổ 4, khu phố 9, Phường Trường Thọ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312408210,08/08/2013,0837283216,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-dau-tu-san-xuat-thuong-mai-dich-vu-nguyen-duy-com-3513.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-san-xuat-thuong-mai-dich-vu-nguyen-duy-mst-0312408210.html,2024-08-10 23:35:41
CÔNG TY TRÁCH NHIỆM HỮU HẠN LẮP ĐẶT VÀ XÂY DỰNG ĐẤT MỚI,"469 Lê Quang Định, Phường 1, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312408203,08/08/2013,0835881638,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-lap-dat-va-xay-dung-dat-moi-com-3514.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-lap-dat-va-xay-dung-dat-moi-mst-0312408203.html,2024-08-10 23:35:49
CÔNG TY TNHH XÂY DỰNG DONG JIN,"Số 11 Đường Nội Khu Mỹ Phước, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",0312408161,08/08/2013,,,,,Hoạt động dịch vụ hỗ trợ kinh doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-xay-dung-dong-jin-com-3515.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-dong-jin-ntnn-mst-0312408161.html,2024-08-10 23:35:57
CÔNG TY TNHH OGILVYONE VIỆT NAM,"72-74 Nguyễn Thị Minh Khai, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312408034,08/08/2013,,,,,Lập trình máy vi tính,https://hosocongty.vn/cong-ty-tnhh-ogilvyone-viet-nam-com-3516.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-ogilvyone-viet-nam-ntnn-mst-0312408034.html,2024-08-10 23:36:09
CÔNG TY TNHH MỘT THÀNH VIÊN FORVAL VIỆT NAM,"Tòa nhà VinCom Center, số 72 đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312408027,08/08/2013,,,Công ty TNHH một thành viên,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-forval-viet-nam-com-3517.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-forval-viet-nam-ntnn-mst-0312408027.html,2024-08-10 23:36:12
CÔNG TY TNHH MỘT THÀNH VIÊN TƯ VẤN VÀ NGHIÊN CỨU PHÁT TRIỂN CỘNG ĐỒNG TIẾN LÊN,"680/30 Đường Bình Long, Phường Sơn Kỳ, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312408429,08/08/2013,0914503996,,Công ty TNHH một thành viên,,(Mã ngành cũ) - Nghiên cứu và phát triển thực nghiệm khoa học xã hội và nhân văn,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tu-van-va-nghien-cuu-phat-trien-cong-dong-tien-len-com-3495.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tu-van-va-nghien-cuu-phat-trien-cong-dong-tien-len-mst-0312408429.html,2024-08-10 23:36:16
DOANH NGHIỆP TƯ NHÂN HỚT TÓC BI BI,"13/2 Hà Huy Giáp, Khu phố 2, phường Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312408411,08/08/2013,,,Doanh nghiệp tư nhân,,"Cắt tóc, làm đầu, gội đầu",https://hosocongty.vn/doanh-nghiep-tu-nhan-hot-toc-bi-bi-com-3496.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-hot-toc-bi-bi-mst-0312408411.html,2024-08-10 23:36:20
CÔNG TY TNHH NA NO TA GIA,"19 Đường TMT 13, Khu phố 1, phường Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312408404,08/08/2013,0909785579,,,,Bán buôn chuyên doanh khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-na-no-ta-gia-com-3497.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-na-no-ta-gia-mst-0312408404.html,2024-08-10 23:36:23
CÔNG TY TNHH THẾ GIỚI THỦY SẢN,"98/1 Ngô Tất Tố, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312408394,08/08/2013,,,,,"Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống",https://hosocongty.vn/cong-ty-tnhh-the-gioi-thuy-san-com-3498.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-the-gioi-thuy-san-mst-0312408394.html,2024-08-10 23:36:27
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI VTH,"33/1H Đông Lân Bà Điểm, Xã Bà Điểm, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312408387,08/08/2013,,,,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-van-tai-vth-com-3499.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-van-tai-vth-mst-0312408387.html,2024-08-10 23:36:30
CÔNG TY CỔ PHẦN VIỄN THÔNG VIỆT QUANG,"237 Trường Chinh, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312408362,08/08/2013,0862648415,,Công ty cổ phần,,"Bán buôn thiết bị và linh kiện điện tử, viễn thông",https://hosocongty.vn/cong-ty-co-phan-vien-thong-viet-quang-com-3500.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-vien-thong-viet-quang-mst-0312408362.html,2024-08-10 23:36:34
DOANH NGHIỆP TƯ NHÂN CÀ PHÊ SƯƠNG MAI,"519 Khu phố 3, Quốc lộ 1A, phường Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312408355,09/08/2013,0949228550,,Doanh nghiệp tư nhân,,Dịch vụ phục vụ đồ uống,https://hosocongty.vn/doanh-nghiep-tu-nhan-ca-phe-suong-mai-com-3501.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-ca-phe-suong-mai-mst-0312408355.html,2024-08-10 23:36:38
